"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
2008,38.2,38.2,61.8,"Châtillon (FR)","L'initiative pour interdire la ""vaccination obligatoire"" ne passe pas la rampe à Châtillon (FR) avec 61,8 pour cent de non."
2011,31.3,31.3,68.7,"Cugy (FR)","C'est non à 68,7 pour cent à l'initiative pour interdire la ""vaccination obligatoire"" à Cugy (FR)."
2016,50,0,0,"Fétigny (FR)","Les résultats ne sont pas encore connus dans cette commune."
2022,50,0,0,"Gletterens (FR)","Les résultats ne sont pas encore connus dans cette commune."
2025,50,0,0,"Lully (FR)","Les résultats ne sont pas encore connus dans cette commune."
2027,30.6,30.6,69.4,"Ménières (FR)","L'initiative pour interdire la ""vaccination obligatoire"" échoue à Ménières avec 69,4 pour cent des suffrages."
2029,50,0,0,"Montagny (FR)","Les résultats ne sont pas encore connus dans cette commune."
2035,50,0,0,"Nuvilly (FR)","Les résultats ne sont pas encore connus dans cette commune."
2038,50,0,0,"Prévondavaux (FR)","Les résultats ne sont pas encore connus dans cette commune."
2041,26.3,26.3,73.7,"Saint-Aubin (FR)","Les habitants de Saint-Aubin (FR) s'opposent à l'initiative pour interdire la ""vaccination obligatoire"" avec 73,7 pour cent de non."
2043,38.1,38.1,61.9,"Sévaz (FR)","L'initiative pour interdire la ""vaccination obligatoire"" est rejetée à Sévaz. Les électeurs de cette petite commune sont 60 à dire non et 37 à accepter le texte."
2044,41.4,41.4,58.6,"Surpierre (FR)","L'initiative pour interdire la ""vaccination obligatoire"" échoue à Surpierre avec 58,6 pour cent des suffrages."
2045,50,0,0,"Vallon (FR)","Les résultats ne sont pas encore connus dans cette commune."
2050,37.8,37.8,62.2,"Les Montets (FR)","L'initiative pour interdire la ""vaccination obligatoire"" échoue aux Montets avec 62,2 pour cent des suffrages."
2051,50,0,0,"Delley-Portalban (FR)","Les résultats ne sont pas encore connus dans cette commune."
2053,50,0,0,"Belmont-Broye (FR)","Les résultats ne sont pas encore connus dans cette commune."
2054,50,0,0,"Estavayer (FR)","Les résultats ne sont pas encore connus dans cette commune."
2055,50,0,0,"Cheyres-Châbles (FR)","Les résultats ne sont pas encore connus dans cette commune."
2061,50,0,0,"Auboranges (FR)","Les résultats ne sont pas encore connus dans cette commune."
2063,50,0,0,"Billens-Hennens (FR)","Les résultats ne sont pas encore connus dans cette commune."
2066,50,0,0,"Chapelle (Glâne) (FR)","Les résultats ne sont pas encore connus dans cette commune."
